sc_point_gid,latitude,longitude,timezone,elevation_m,resource,area_developable_sq_km,capacity_ac_mw,capacity_density_included_area_mw_per_km2,capacity_density_convex_hull_mw_per_km2,dist_spur_km
28506,41.239746,-123.93595,-8,566.5,5.127626,1.2320998,60,62.24712,3.2460515,79.51030514
28507,41.26801,-123.79607,-8,589.2222,5.408358,0.56069994,54,175.4386,3.0595074,73.73751293
28509,41.32412,-123.51591,-8,210.5,4.449186,0.0162,0,0,0,90.24698695
28513,41.434673,-122.95412,-8,1192.5,3.7270515,0.110700004,0,0,0,43.92548699
28514,41.461964,-122.81336,-8,1210.6316,4.292631,1.8549,72,45.351475,3.14118,29.77675324
28515,41.489117,-122.672485,-8,1431.8422,5.097778,2.7603002,192,80.62484,1.8983018,27.81438959
28516,41.51613,-122.531494,-8,990.5455,3.989847,0.78120005,54,75.757576,3.63451,16.94512986
28517,41.543,-122.39038,-8,957.13043,4.2478056,6.8382,120,18.111021,2.2146785,2.405512986
28518,41.569733,-122.24913,-8,1268.138,3.9366324,17.073,174,10.666079,2.0882344,18.41336362
28519,41.59632,-122.10778,-8,1723.8125,5.523435,20.4795,216,10.696617,2.2738917,22.22954544
28520,41.622772,-121.96631,-8,1576.2354,5.070092,17.8596,198,11.546738,2.412406,37.05085712
28521,41.64908,-121.82471,-8,1629.8846,5.7075953,7.9308,132,16.73131,2.244086,37.55842205
28522,41.67525,-121.683,-8,1754.7742,6.238442,11.0852995,204,19.210667,2.6383805,28.03806491
28523,41.70128,-121.54117,-8,1775.8,6.9183116,4.2912006,84,19.790783,3.3832736,15.92689609
28524,41.727165,-121.399216,-8,1320.1428,5.5588236,1.4742,48,32.56003,12.494117,4.255584412
28525,41.752907,-121.25716,-8,1317.4333,6.088551,27.3492,180,6.8334017,1.9593447,1.679116882
28526,41.778515,-121.11497,-8,1385.1724,6.153474,19.098,180,9.872155,2.4693658,13.39830519
28527,41.803978,-120.97267,-8,1464.871,6.1927257,33.429596,180,5.7082515,2.1357508,25.21653896
28528,41.8293,-120.83026,-8,1567.625,6.357188,3.7961998,42,11.704707,9.143253,36.46873375
28529,41.854477,-120.68773,-8,1557.6,6.0176244,5.6510997,78,14.837642,2.1301506,29.18092855
28530,41.879517,-120.54509,-8,1549.1428,6.221329,15.2118,186,12.951474,2.9595315,25.11594155
28531,41.90441,-120.40233,-8,1618,5.4167914,0.2799,0,0,0,25.4013831
28532,41.92916,-120.25947,-8,1849.1818,6.653596,0.33119997,42,144.03293,1.2948396,29.89983115
28533,41.95377,-120.116486,-8,1847.75,7.1947308,4.0122,126,35.92507,1.7885596,16.31403246
28534,41.978237,-119.97339,-8,1626.1666,6.2901106,5.8340344,96,17.662968,2.1355999,2.449188309
28535,42.002563,-119.830185,-8,1477.3334,5.263949,2.5935118,54,24.154589,6.5208044,11.08014285
28536,42.02674,-119.686874,-8,1822.1,6.897238,10.787643,114,10.859625,2.3668747,23.42028571
28537,42.05078,-119.54344,-8,1649.8529,6.059662,53.147697,210,4.2183414,2.6121836,35.23851947
28538,42.074677,-119.3999,-8,1767.3334,5.909751,2.5830002,0,0,0,51.10629868
28540,42.122036,-119.1125,-8,1880.6666,7.369723,0.1053,0,0,0,46.28312334
28542,42.16882,-118.82466,-8,1789,7.3933935,0.0729,0,0,0,26.03512986
28543,42.191994,-118.68059,-8,1514.8948,6.9480577,5.197986,96,21.013922,1.3759588,12.67940259
28544,42.215027,-118.5364,-8,1263.2142,5.7143784,3.4767,54,20.38736,4.142073,15.11954544
28545,42.237915,-118.392105,-8,1463.8334,6.48624,1.0809,0,0,0,19.69675324
28546,42.260654,-118.24771,-8,1518.3334,5.788958,5.8149004,60,11.006549,4.5377,11.44918831
28547,42.283253,-118.1032,-8,1742,6.257669,0.6993001,0,0,0,15.06307791
28548,42.305706,-117.95859,-8,1548,5.7398777,0.1512,0,0,0,1.843675324
28550,42.350174,-117.66907,-8,1565,6.624495,0.0081,0,0,0,26.50587012
28553,42.415794,-117.23399,-8,1425.3334,5.536803,3.1527,0,0,0,63.94761036
28554,42.437374,-117.088776,-8,1525.5385,5.770516,56.392517,198,3.9805317,2.1732304,70.93892204
28555,42.45881,-116.94345,-7,1818.24,6.4432855,7.866243,60,8.37942,3.2104352,90.28051942
28556,42.480095,-116.79802,-7,1760.7179,5.956384,46.3806,210,5.1789703,2.1631188,79.68390904
28557,42.501236,-116.6525,-7,1617.1111,5.461647,3.8286002,48,14.851945,3.478398,67.00651296
28559,42.543083,-116.361145,-7,1765.4,6.766052,0.84510005,0,0,0,59.91259736
28561,42.584343,-116.06941,-7,1528.625,6.9028206,2.2005002,48,24.487297,6.8854294,66.45811035
28562,42.60475,-115.92339,-7,1391.5358,6.990577,43.7112,228,5.561776,2.588417,40.26042856
28563,42.625015,-115.77728,-7,1227.5,6.576606,95.0859,270,3.0185034,2.4289072,41.82350647
28564,42.64513,-115.63107,-7,1184.5,6.3617034,91.5624,240,2.6225553,2.2744272,37.45407789
28565,42.6651,-115.48477,-7,1212.5333,6.809765,114.0228,264,2.327876,2.3913062,30.32909089
28566,42.68492,-115.33838,-7,1126.381,6.780872,124.76151,282,2.2826393,2.5823987,18.91453244
28567,42.704594,-115.191895,-7,1040.4584,6.5268846,101.61179,258,2.5832808,2.5182974,16.07116882
28568,42.724117,-115.0453,-7,1076.8214,6.928606,37.2393,228,6.226089,2.2544942,26.74873375
28569,42.743492,-114.898636,-7,1012.2105,6.3103275,11.1924,126,11.947432,2.5378816,3.066396103
28570,42.762726,-114.75187,-7,1018.8889,6.0542684,2.2023,0,0,0,16.83064284
28571,42.781807,-114.60501,-7,1091.9333,6.2666984,22.951801,108,4.7824006,3.3926156,25.68262336
28572,42.80074,-114.45807,-7,1192,6.562525,13.3074,126,9.602195,4.180503,4.867493501
28573,42.819523,-114.31103,-7,1218.7441,6.471043,43.2909,234,5.4425187,2.3688104,0.816396103
28574,42.83816,-114.163895,-7,1268.919,6.57073,32.065197,234,7.424541,2.4908657,1.250954544
28575,42.856647,-114.01668,-7,1310.8049,6.755513,44.1855,246,5.8596125,2.4416862,21.45042856
28576,42.874985,-113.869385,-7,1308.2368,6.6936207,53.4375,246,4.7744646,2.5501225,17.47983115
28577,42.893173,-113.721985,-7,1321.138,6.4224195,34.6464,192,5.774349,2.2306747,0.09
28578,42.911217,-113.57451,-7,1322.8182,6.117888,21.9582,138,6.4218006,2.9794943,2.091837662
28579,42.929108,-113.42695,-7,1382,6.070209,2.340171,24,10.36001,17.169233,10.724987
28581,42.964443,-113.13157,-7,1492.5555,6.9800844,4.533975,0,0,0,17.94198052
28582,42.981888,-112.98375,-7,1471.9375,7.0544333,9.684918,78,8.424872,2.4497883,16.74064284
28583,42.99918,-112.835846,-7,1356.2858,6.099823,2.0979,42,20.02002,1.5710623,1.08
28584,43.016327,-112.68786,-7,1324,6.0158935,0.0081,0,0,0,27.31916231
28588,43.083397,-112.09511,-7,1721.091,6.929028,4.7799,60,14.217672,2.18638,15.29049999
28589,43.099792,-111.94672,-7,1807.7059,6.5453663,11.39032,132,12.6034775,2.1391716,5.168376618
28590,43.116035,-111.79825,-7,1973.8276,7.1466475,13.103101,186,15.631697,1.7630484,7.008305192
28591,43.13213,-111.649704,-7,1992.44,6.9210405,25.209,180,8.122157,1.6582972,19.29947402
28592,43.14807,-111.50108,-7,1979.75,6.1296616,8.499599,72,9.3272705,4.988153,29.77410388
28593,43.163864,-111.35239,-7,2093.96,6.116439,17.7309,144,8.987754,2.4937465,25.46909089
28594,43.1795,-111.203606,-7,2103.9375,5.2921767,3.2643003,54,19.157087,7.6448393,22.70512986
28595,43.19499,-111.05475,-7,1911,4.6733356,0.14490001,0,0,0,24.33152596
28600,43.27016,-110.30937,-7,2206.1428,4.1150417,0.69929993,0,0,0,39.51283764
28606,43.355362,-109.41258,-7,2052,8.185292,0.22320001,0,0,0,54.55407789
28607,43.369026,-109.26287,-7,1931.8,8.338807,0.9954,0,0,0,42.52870776
28608,43.38254,-109.1131,-7,1802.6666,6.973168,0.072000004,0,0,0,31.54496101
28611,43.42217,-108.66339,-7,1617,5.26892,0.0324,0,0,0,23.03954544
28612,43.435074,-108.51336,-7,1589.8695,5.8463383,36.1395,192,5.7366176,3.6241581,7.505727266
28613,43.447826,-108.363266,-7,1535.8182,6.083146,24.0741,132,6.0648665,3.5222037,4.277422074
28614,43.460423,-108.213104,-7,1756.5,6.142366,3.519,54,17.683466,2.3129141,5.421837662
28615,43.472866,-108.06288,-7,2172.3333,6.671046,2.8665,54,19.493177,3.0899205,12.28851947
28616,43.485157,-107.9126,-7,2161.3635,6.7931237,6.4962,132,24.359188,2.499998,24.92689609
28617,43.4973,-107.76227,-7,1850.4073,6.352585,9.48951,126,14.551502,1.8447534,5.953889604
28618,43.50928,-107.61186,-7,1993.2413,6.8449483,11.823931,60,5.742176,6.079298,16.00410388
28619,43.521114,-107.4614,-7,2050.7932,6.4772677,26.567099,186,8.054354,2.4975615,27.21417531
28620,43.53279,-107.31088,-7,2247.3704,6.524699,13.17142,180,15.55089,3.0147474,36.60085712
28621,43.544315,-107.16031,-7,2412.0435,9.380547,16.7607,198,13.328486,3.666542,41.57114283
28622,43.555683,-107.00969,-7,2177.2856,8.911809,21.603107,228,11.694286,2.085297,41.90555842
