sc_point_gid,latitude,longitude,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km
72776,32.59788067,-95.79741817,-6,12.90258018,30.89014039,2.135512986
72777,32.59760171,-95.66875215,-6,14.66435588,35.51166024,2.600954544
72778,32.59718829,-95.54008734,-6,7.33447782,17.4718381,3.849259736
72780,32.59595803,-95.28276333,-6,9.333153809,22.19655193,5.201909089
72781,32.5951412,-95.15410506,-6,12.22118152,29.0411686,0.757279221
72782,32.59418992,-95.02544989,-6,9.987353394,23.58429235,0.763675324
72783,32.59310418,-94.89679831,-6,9.517707642,23.07417986,5.056538957
72784,32.59188399,-94.76815079,-6,9.661941431,24.70564568,6.207350647
72785,32.59052935,-94.63950781,-6,15.02984663,39.46046403,1.490071427
72786,32.58904027,-94.51086977,-6,18.72035969,47.21067311,8.566538957
72787,32.58741677,-94.38223726,-6,15.21930575,37.40270633,2.271837662
72788,32.58565883,-94.25361073,-6,28.00241982,70.86014158,4.971837662
72789,32.58376648,-94.12499063,-6,33.01035557,88.30409261,2.734629868
72790,32.58173972,-93.99637743,-6,39.73130684,108.4269673,0.577279221
72791,32.57957856,-93.86777162,-6,11.85457445,31.80347277,0.63
72792,32.57728301,-93.73917365,-6,0.785204935,2.10242254,8.952123369
72793,32.57485308,-93.610584,-6,9.601235925,26.88634899,2.104629868
72794,32.57228878,-93.48200314,-6,38.70646699,113.3689678,8.808305192
72795,32.56959012,-93.35343156,-6,31.55814976,92.71300488,4.181025971
72796,32.56675711,-93.22486971,-6,19.77043491,53.76955478,2.361837662
72797,32.56378977,-93.09631807,-6,32.72740928,82.2326814,5.099116882
72798,32.5606881,-92.96777711,-6,31.15008853,75.49074866,3.404558441
72799,32.55745213,-92.8392473,-6,31.01250718,80.01316082,1.108233765
72800,32.55408187,-92.71072912,-6,17.93469727,46.92887879,0.381837662
72801,32.55057733,-92.58222303,-6,16.38217881,39.83631753,4.05374675
72802,32.54693852,-92.45372951,-6,16.41083434,39.81951362,6.539116882
72803,32.54316547,-92.32524902,-6,0.77288394,1.832787952,7.179259736
72808,32.5222871,-91.68305855,-6,5.186573767,13.26745895,0.18
72809,32.51770893,-91.55466613,-6,3.294674753,9.095168662,0.651837662
72810,32.51299665,-91.42629003,-6,2.41918212,6.180069753,5.437279221
72811,32.50815027,-91.29793072,-6,2.957274207,7.125905801,1.617350647
72812,32.50316981,-91.16958866,-6,3.320523166,8.02749861,9.906396103
72813,32.49805529,-91.04126432,-6,0.018387,0.045666705,22.8835779
72815,32.48742419,-90.78467066,-6,3.348288062,7.945298061,3.215512986
73032,31.49772717,-111.5887354,-7,0.591875958,1.727622509,95.52939603
73033,31.51393197,-111.4636587,-7,0.239399998,0.704927785,58.92259736
73034,31.53000659,-111.3385278,-7,3.759588007,11.23097392,32.78777921
73035,31.54595095,-111.2133428,-7,2.302776013,7.137410195,19.20198052
73036,31.561765,-111.0881044,-7,0.17827201,0.57542425,7.532863633
73037,31.57744868,-110.9628127,-7,2.816963855,8.574913615,4.798233765
73038,31.59300191,-110.8374684,-7,1.722815964,4.91754085,18.25145453
73039,31.60842464,-110.7120717,-7,2.213028122,5.898861645,18.40057141
73040,31.6237168,-110.5866231,-7,3.831696002,9.961083683,14.90381818
73041,31.63887833,-110.461123,-7,6.532343976,16.28973127,2.548233765
73042,31.65390917,-110.3355718,-7,30.74867974,74.60273734,4.137350647
73043,31.66880927,-110.2099699,-7,42.17223472,100.6655199,6.670142853
73044,31.68357854,-110.0843177,-7,5.847587952,13.81641105,6.545512986
73046,31.71272442,-109.832864,-7,0.530315971,1.342523761,15.37035713
73047,31.72710091,-109.7070635,-7,0.2349,0.611542634,24.28565584
73049,31.75546066,-109.4553168,-7,2.006280121,5.197813709,36.07429217
73050,31.76944382,-109.3293715,-7,0.146699997,0.369648663,49.12538957
73056,31.85058507,-108.5727197,-7,24.12918018,57.56667043,0.667279221
73057,31.86364847,-108.4464516,-7,19.59062322,48.60355981,11.95675324
73058,31.87658026,-108.320139,-7,45.56325938,121.4735672,23.60028571
73059,31.88938039,-108.1937824,-7,17.64280854,54.06492882,36.08954544
73060,31.90204879,-108.0673823,-7,4.38663598,14.75580816,40.66164282
73061,31.91458543,-107.940939,-7,15.2944196,50.87134689,31.88312334
73062,31.92699023,-107.814453,-7,81.72640547,257.4890996,26.92233765
73063,31.93926316,-107.6879247,-7,51.85744189,152.8332791,26.02763635
73064,31.95140416,-107.5613545,-7,101.0139135,297.7394001,31.12474672
73065,31.96341319,-107.4347429,-7,83.76289102,246.7315951,35.2082792
73066,31.97529018,-107.3080902,-7,72.33357744,207.5220299,30.03085712
73068,31.99864788,-107.0546637,-7,8.852471411,22.65428494,19.86505843
73069,32.01012849,-106.9278906,-7,42.87427295,116.0004499,5.559259736
73070,32.02147687,-106.8010783,-7,117.9025242,314.3537249,4.538376618
73071,32.03269298,-106.6742271,-7,50.54627021,129.1377821,6.971025971
73072,32.04377677,-106.5473376,-7,16.50099529,39.96808861,2.508305192
73073,32.0547282,-106.42041,-7,4.382316046,10.52998504,6.343675324
73074,32.06554721,-106.293445,-7,62.25255,155.7758189,1.558233765
73075,32.07623376,-106.1664429,-7,14.5281598,39.38995916,10.65947402
73076,32.08678781,-106.0394041,-7,1.569060077,4.385363297,20.8135779
73077,32.09720931,-105.9123291,-7,9.223920483,22.44713449,31.59018828
73078,32.10749821,-105.7852184,-7,0.736199973,1.744121419,41.85877918
73143,32.49019059,-97.4679796,-6,0.647180928,1.535023499,4.040954544
73144,32.49165806,-97.33951519,-6,2.933036993,7.034579342,2.629188309
73145,32.49299123,-97.2110458,-6,3.007484665,7.167272324,1.499116882
73153,32.49882139,-96.18317019,-6,13.64988625,32.79710169,5.900071427
73154,32.49894571,-96.05467775,-6,20.70179055,50.87583445,3.265584412
73155,32.49893571,-95.92618512,-6,20.99531667,51.31371038,3.544629868
73156,32.49879138,-95.79769276,-6,24.95207769,60.78513195,1.747279221
73157,32.49851272,-95.66920113,-6,14.73673381,35.72994529,3.432792206
73158,32.49809974,-95.54071071,-6,6.375338745,15.13062993,0.689116882
73160,32.49687082,-95.28373545,-6,9.768383459,23.2702105,2.892792206
73161,32.49605487,-95.15525155,-6,21.33533672,52.69162885,13.26417531
73162,32.49510462,-95.02677073,-6,17.19573245,42.61668552,7.610071427
73163,32.49402005,-94.89829348,-6,4.582403943,11.16101249,4.633675324
73164,32.49280118,-94.76982028,-6,1.777733954,4.475910051,3.749116882
73165,32.49144801,-94.6413516,-6,10.04666375,26.13659968,1.964558441
73166,32.48996055,-94.51288785,-6,20.65173311,52.57994773,0.127279221
73167,32.48833879,-94.38442959,-6,14.23509247,35.51205375,5.205655839
73168,32.48658276,-94.2559773,-6,19.54598423,49.86265156,7.144629868
73169,32.48469246,-94.12753141,-6,22.58728901,59.52120599,1.654629868
73170,32.48266789,-93.99909239,-6,23.18802979,62.69956448,1.334558441
73171,32.48050907,-93.87066072,-6,8.71507793,23.54605565,7.332123369
73172,32.478216,-93.74223687,-6,1.169532051,3.140794665,2.271837662
73173,32.47578869,-93.61382131,-6,20.77467275,57.15430311,8.731097398
73174,32.47322716,-93.4854145,-6,29.82412881,82.12043957,16.03343505
73175,32.47053142,-93.35701692,-6,21.13890381,56.93093522,15.8538896
73176,32.46770147,-93.22862905,-6,36.15108311,92.84495671,12.48021428
73177,32.46473734,-93.10025134,-6,29.97800112,74.44578448,6.62646753
73178,32.46163902,-92.97188426,-6,36.23758857,90.14298698,12.89933116
73179,32.45840655,-92.8435283,-6,44.53438535,113.0920667,3.032863633
73180,32.45503992,-92.71518391,-6,19.00394868,47.14960216,8.749188309
73181,32.45153917,-92.58685157,-6,1.441638089,3.412682314,10.06565584
73182,32.44790429,-92.45853174,-6,13.81287601,32.67970937,15.33462987
73183,32.44413531,-92.3302249,-6,9.256464844,22.07829506,11.75226622
73184,32.44023224,-92.2019315,-6,5.219144824,12.74329091,7.13293506
73185,32.43619511,-92.07365203,-6,1.097225931,2.601729925,2.436396103
73187,32.4277187,-91.8171367,-6,0.604836008,1.426348688,9.121980515
73188,32.42327946,-91.68890178,-6,3.72980701,9.950887607,8.151168825
73189,32.41870623,-91.56068264,-6,5.67146684,16.25128384,6.816610383
73190,32.41399903,-91.43247976,-6,1.57010397,4.147311714,3.584558441
73191,32.40915786,-91.3042936,-6,1.578771153,3.863795082,1.101837662
73192,32.40418277,-91.17612462,-6,1.883195988,4.555034715,1.986396103
73193,32.39907376,-91.04797329,-6,1.070414951,2.595290707,12.71558441
73194,32.39383087,-90.91984007,-6,0.513351003,1.267452296,6.21374675
73195,32.3884541,-90.79172543,-6,18.38233696,44.4659248,1.924629868
73196,32.38294349,-90.66362983,-6,4.292153613,10.1685886,1.250954544
73197,32.37729907,-90.53555373,-6,6.17673598,14.50151258,10.47682466
73414,31.43190991,-111.3181254,-7,1.066752054,3.181587573,39.449974
73415,31.44783789,-111.1931012,-7,0.312444003,0.953280696,36.78195452
73416,31.46363567,-111.0680237,-7,1.818035953,5.485744332,9.301980515
73417,31.4793032,-110.9428932,-7,3.248855914,9.59271373,3.560071427
73418,31.49484041,-110.8177103,-7,4.98689967,14.21088489,9.082051942
73419,31.51024723,-110.6924752,-7,0.532799945,1.488032368,6.00021428
73420,31.52552362,-110.5671883,-7,17.10730679,44.98336395,14.64770778
73421,31.54066949,-110.4418502,-7,20.05304304,50.96929054,5.618376618
73422,31.5556848,-110.3164612,-7,56.46688374,139.3712914,1.558233765
73423,31.57056948,-110.1910216,-7,14.93049705,35.93964384,0
73424,31.58532348,-110.065532,-7,8.833716431,21.2697315,11.20322077
73425,31.59994672,-109.9399927,-7,1.539540115,3.704828564,4.848305192
73426,31.61443916,-109.8144041,-7,4.258511719,10.81449253,6.865584412
73428,31.64303137,-109.5630808,-7,4.3092,11.61961629,18.99174024
73429,31.65713104,-109.4373469,-7,0.677915964,1.805092775,30.51174024
73430,31.67109966,-109.3115654,-7,4.473071741,11.3767213,42.58453244
73437,31.76520613,-108.4297967,-7,24.7049644,59.61220412,13.12830519
73438,31.77812441,-108.3036493,-7,37.1109252,94.88451042,26.58682466
73439,31.79091115,-108.1774581,-7,16.23636002,45.66928782,34.83484415
73440,31.8035663,-108.0512235,-7,6.382835596,20.40955047,46.56947402
73441,31.8160898,-107.9249459,-7,17.45617434,56.68195819,43.19224023
73442,31.82848161,-107.7986258,-7,58.9817874,185.9375204,38.8896883
73443,31.84074168,-107.6722635,-7,55.34428623,165.9063572,38.51689609
73444,31.85286994,-107.5458595,-7,70.77243691,207.3211118,42.17025971
73445,31.86486636,-107.4194143,-7,84.62188652,244.8153047,46.53768178
73446,31.87673088,-107.2929282,-7,16.28888445,46.91161625,43.25290906
73447,31.88846345,-107.1664017,-7,0.030780002,0.090642516,36.47312334
73448,31.90006403,-107.0398352,-7,14.21153998,37.51110088,22.44901946
73449,31.91153256,-106.9132291,-7,98.44923516,275.5876251,12.14689609
73450,31.922869,-106.786584,-7,114.0566695,323.0229025,1.213675324
73451,31.93407329,-106.6599002,-7,53.48511079,144.938914,10.34205194
73452,31.9451454,-106.5331781,-7,15.12389839,38.46207457,5.662051942
73454,31.96689288,-106.2796209,-7,41.67424688,102.8997707,4.633675324
73455,31.97756815,-106.1527867,-7,95.72029453,263.7977872,20.45668181
73456,31.98811105,-106.025916,-7,29.15946013,80.54214378,22.65880518
73457,31.99852154,-105.8990092,-7,28.06959683,69.10004977,26.63534414
73523,32.39108336,-97.46599288,-6,9.438488416,22.87554994,1.874558441
73524,32.39254924,-97.33770227,-6,7.575128503,18.98893071,3.013675324
73525,32.39388098,-97.20940672,-6,8.77079707,22.00834983,0.09
73532,32.39944648,-96.31124009,-6,0.892935022,2.132969223,6.545512986
73533,32.39970485,-96.18292225,-6,12.23362815,30.46665472,3.342792206
73534,32.39982904,-96.05460374,-6,23.12097341,59.94135444,3.013675324
73535,32.39981905,-95.92628503,-6,22.89250635,57.35829533,9.422863633
73536,32.39967488,-95.7979666,-6,16.57046821,40.45916376,10.01668181
73537,32.39939652,-95.66964889,-6,21.46112007,52.2752179,3.702792206
73538,32.39898399,-95.54133239,-6,12.57583535,30.14242831,1.722792206
73539,32.39843727,-95.41301758,-6,4.811372809,11.37480381,7.070071427
73540,32.39775638,-95.28470494,-6,5.99032771,14.21667811,2.675512986
73541,32.39694132,-95.15639494,-6,19.2849115,48.42589631,0.27
73542,32.39599209,-95.02808799,-6,22.64943516,57.35863677,6.17646753
73543,32.39490869,-94.89978461,-6,9.85289458,24.27405778,3.796538957
73544,32.39369114,-94.77148526,-6,13.39746229,34.86891384,6.223889604
73545,32.39233943,-94.6431904,-6,6.310377081,16.73254097,0.434558441
73546,32.39085356,-94.51490046,-6,11.48194775,29.06856397,7.71021428
73547,32.38923356,-94.38661599,-6,14.55463806,36.53009751,4.003675324
73548,32.38747942,-94.25833746,-6,27.62314167,71.2610451,8.10374675
73549,32.38559115,-94.1300653,-6,32.49323108,84.14196398,5.907564928
73550,32.38356877,-94.0018,-6,24.88431533,66.03524344,4.280071427
73551,32.38141227,-93.87354201,-6,15.56516646,42.397639,0.847279221
73552,32.37912167,-93.7452918,-6,3.70794581,9.694695007,2.638233765
73553,32.37669698,-93.61704985,-6,1.561004942,4.011879362,1.589116882
73554,32.37413821,-93.48881663,-6,11.07350881,29.16764403,5.894772721
73555,32.37144537,-93.36059259,-6,27.98960339,73.394652,14.03689609
73556,32.36861847,-93.23237822,-6,31.90401936,79.92660817,12.44028571
73557,32.36565752,-93.10417397,-6,32.65223511,80.47852385,6.08646753
73558,32.36256255,-92.97598031,-6,39.73903506,101.0415947,5.842051942
73559,32.35933355,-92.84779772,-6,34.03724414,85.44919332,3.631980515
73560,32.35597055,-92.71962666,-6,0.995940026,2.360507633,9.485727266
73562,32.34884259,-92.46332099,-6,4.156506299,9.864257164,3.665512986
73563,32.34507766,-92.33518732,-6,40.38974033,98.34847614,13.52933116
73564,32.34117879,-92.20706705,-6,23.40574102,58.42984909,12.08777921
73565,32.337146,-92.07896063,-6,0.210276008,0.500784747,0.45
73567,32.3286787,-91.82279125,-6,0.292662,0.690789885,0
73568,32.32424423,-91.69472922,-6,18.75512681,49.09497536,8.769474016
73569,32.31967591,-91.5666829,-6,12.11369436,33.43681441,18.27484415
73570,32.31497376,-91.43865277,-6,1.6094612,4.116905192,15.70102597
73571,32.3101378,-91.3106393,-6,0.406161063,0.969000618,14.56785063
73572,32.30516804,-91.18264293,-6,1.611216019,3.79613203,7.340071427
73573,32.30006452,-91.05466415,-6,0.336231079,0.786739252,3.941909089
73574,32.29482725,-90.9267034,-6,4.937670319,11.82260536,2.098233765
73575,32.28945625,-90.79876115,-6,19.40270361,47.30025184,2.960954544
73576,32.28395155,-90.67083787,-6,5.941448877,14.02447334,1.35
73577,32.27831318,-90.54293402,-6,12.88979934,30.20840511,0.741837662
73796,31.36547436,-111.047996,-7,2.25622771,6.731051398,17.88770778
73797,31.38112581,-110.9230263,-7,11.24912615,32.73900788,1.911837662
73798,31.39664707,-110.7980043,-7,7.712100275,21.86915337,23.60028571
73799,31.41203807,-110.6729303,-7,3.131856052,8.733200235,10.95661038
73800,31.42729875,-110.5478049,-7,3.404988062,9.288826662,19.33145453
73801,31.44242904,-110.4226283,-7,3.916151999,10.26027391,21.93615583
73802,31.45742888,-110.2974011,-7,13.47590632,33.78870726,10.5385909
73803,31.47229823,-110.1721235,-7,0.312515998,0.769672232,6.890071427
73804,31.487037,-110.046796,-7,14.24242815,34.87762671,18.14336362
73805,31.50164516,-109.9214191,-7,0.0891,0.224430754,9.534701295
73806,31.51612263,-109.7959931,-7,8.187839319,21.00735043,2.833675324
73808,31.54468528,-109.5449954,-7,1.829196071,5.084265321,14.68918831
73809,31.55877035,-109.4194247,-7,0.735011966,2.062195432,27.47668181
73810,31.5727245,-109.2938065,-7,1.410120071,3.825754343,37.51849348
73817,31.66673324,-108.4131861,-7,5.995404053,14.38446907,17.43240908
73818,31.67963807,-108.2872035,-7,59.06300098,145.9606415,26.87820777
73827,31.78986186,-107.1514463,-7,8.54625542,24.65851213,51.74954544
73828,31.80145028,-107.0250462,-7,22.98337031,61.11689505,38.56212337
73829,31.81290679,-106.8986068,-7,96.56592979,268.5727029,26.3838896
73830,31.82423134,-106.7721284,-7,102.6351,286.9017686,9.323818177
73831,31.83542388,-106.6456114,-7,45.94023765,127.4496509,0.127279221
73832,31.84648436,-106.5190564,-7,1.425491977,3.681180404,0.937279221
73834,31.86820898,-106.2658338,-7,23.25412705,56.82244729,5.434629868
73835,31.87887302,-106.1391671,-7,55.77374839,142.5857051,9.085798693
73836,31.88940483,-106.012464,-7,30.8724104,78.03557186,12.24594155
73837,31.89980435,-105.885725,-7,11.13296353,26.97925403,15.80975972
73903,32.29194867,-97.46401152,-6,8.59829436,20.66469534,6.518376618
73904,32.29341297,-97.33589426,-6,7.535223248,18.30107135,3.268233765
73905,32.29474328,-97.20777207,-6,8.367425574,20.55567859,0.996396103
73912,32.3003028,-96.31081937,-6,4.325895374,10.3062732,6.568448045
73913,32.3005609,-96.18267499,-6,7.817418073,19.67279162,3.529188309
73914,32.30068495,-96.05452993,-6,11.21885991,29.62696318,4.236396103
73915,32.30067497,-95.92638468,-6,25.06566555,62.65923358,1.101837662
73916,32.30053095,-95.7982397,-6,14.882077,35.49249036,5.789331163
73917,32.3002529,-95.67009545,-6,9.707760022,23.29300072,0.217279221
73918,32.2998408,-95.54195239,-6,11.92985046,28.56339332,8.274701295
73919,32.29929468,-95.41381102,-6,6.380450684,15.35426162,2.638233765
73920,32.29861452,-95.28567182,-6,4.699016949,11.22441299,1.415512986
73921,32.29780033,-95.15753523,-6,11.24224233,27.62510852,4.441980515
73922,32.29685212,-95.02940169,-6,20.60265454,51.27016017,3.119116882
73923,32.29576989,-94.9012717,-6,14.48441071,36.13636873,0.09
73924,32.29455364,-94.77314573,-6,19.51498828,51.41012015,1.033675324
73925,32.29320338,-94.64502424,-6,18.63788445,50.09939258,1.468233765
73926,32.29171911,-94.51690763,-6,20.46948311,51.83768303,1.955512986
73927,32.29010085,-94.38879648,-6,24.00636709,60.36076818,2.861909089
73928,32.28834859,-94.26069124,-6,31.74047886,82.63393429,15.13233765
73929,32.28646236,-94.13259236,-6,32.14364568,83.83881399,17.50212337
73930,32.28444214,-94.00450029,-6,37.76428828,100.3331617,2.082792206
73931,32.28228796,-93.87641551,-6,20.46074238,55.01486561,2.991837662
73932,32.27999982,-93.74833849,-6,23.03698535,59.08282194,7.120142853
73933,32.27757773,-93.62026968,-6,9.391751257,23.42439313,12.25014285
73934,32.2750217,-93.49220956,-6,2.784636035,7.393958147,10.01668181
73935,32.27233175,-93.3641586,-6,26.70808491,74.28077865,8.231025971
73936,32.26950789,-93.23611726,-6,27.97530381,72.86153358,4.258233765
73937,32.26655012,-93.108086,-6,38.98823467,96.58868355,5.413889604
73938,32.26345846,-92.9800653,-6,37.30775361,95.88526499,1.123675324
73939,32.26023293,-92.85205561,-6,30.90459683,76.96808178,11.56742207
73942,32.24975321,-92.46809732,-6,1.252296016,2.946533601,7.003006486
73943,32.24599232,-92.34013635,-6,31.19137163,76.62742894,15.67873375
73944,32.24209763,-92.21218873,-6,28.52751577,70.96471067,8.433961031
73948,32.2251812,-91.70054093,-6,2.359998083,5.709971178,3.228305192
73949,32.22061777,-91.57266697,-6,4.148451288,10.14260508,13.22954544
73950,32.21592065,-91.44480913,-6,0.423621064,1.031045399,24.84594155
73951,32.21108986,-91.31696788,-6,0.16009203,0.383433463,26.85042856
73954,32.19579568,-90.93354823,-6,3.360815771,7.934846979,1.424558441
73955,32.19043043,-90.80577792,-6,13.80303875,32.76772389,10.99653896
73956,32.18493161,-90.67802649,-6,0.013527001,0.03218076,8.694915575
74181,31.34415677,-110.4034571,-7,19.97182749,52.77642876,48.74866233
74182,31.35914123,-110.2783912,-7,0.125928004,0.318327183,22.56880518
74184,31.38871894,-110.0281095,-7,3.660732065,9.123494274,11.15205194
74185,31.40331207,-109.9028945,-7,1.202723932,3.071879532,2.157350647
74186,31.41777464,-109.7776307,-7,3.17516391,8.230609297,8.99314934
74187,31.43210659,-109.6523183,-7,0.081,0.221989999,8.409474016
74188,31.44630787,-109.5269579,-7,1.355976041,3.931833751,10.60300649
74189,31.46037841,-109.4015499,-7,0.140004003,0.414747819,19.17064284
74190,31.47431816,-109.2760946,-7,0.152927993,0.453604275,30.7124805
74198,31.58112105,-108.2708013,-7,14.99540383,36.18957772,38.20541556
74214,31.76949531,-106.2520834,-7,0.532655956,1.264911723,1.694558441
74215,31.78014818,-106.1255838,-7,10.64640586,25.34499598,5.860142853
74216,31.79066894,-105.9990479,-7,0.741204012,1.800214646,1.123675324
74283,32.1927863,-97.46203551,-6,0.049572007,0.116112272,9.768519472
74284,32.19424904,-97.33409112,-6,0.23336098,0.546741561,2.787350647
74285,32.19557792,-97.20614183,-6,0.542133002,1.270799752,3.733675324
74292,32.20113149,-96.31039979,-6,14.88397544,35.49233735,5.99646753
74293,32.20138931,-96.18242839,-6,20.23510518,50.55056662,5.894772721
74294,32.20151323,-96.05445632,-6,9.801368811,25.32517709,7.352863633
74295,32.20150326,-95.92648405,-6,21.29834883,52.95628833,3.448233765
74296,32.2013594,-95.79851206,-6,1.690452054,4.013478699,5.33293506
74297,32.20108164,-95.67054079,-6,1.656819058,3.902838327,3.858305192
74298,32.20066999,-95.54257072,-6,11.68851555,27.61832544,5.22374675
74299,32.20012445,-95.41460232,-6,9.00960271,21.85291091,3.29646753
74300,32.19944502,-95.28663608,-6,10.25528423,24.49024723,3.911025971
74301,32.1986317,-95.15867244,-6,9.183842688,21.98715338,0.726396103
74302,32.1976845,-95.03071185,-6,18.65782793,45.10937409,9.542194796
74303,32.19660343,-94.90275478,-6,18.40646689,45.81733563,3.845512986
74304,32.19538848,-94.77480172,-6,20.64214797,55.04675324,0.344558441
74305,32.19403967,-94.64685312,-6,22.33237632,60.81919759,2.451837662
74306,32.19255699,-94.51890939,-6,24.20718223,63.33582172,2.849116882
74307,32.19094046,-94.39097109,-6,13.60342793,35.07818102,4.453675324
74308,32.18919008,-94.26303867,-6,15.97062524,42.42144023,7.588233765
74309,32.18730586,-94.13511259,-6,35.84376958,94.22273993,19.55558441
74310,32.1852878,-94.00719329,-6,35.7533644,93.77191643,12.10587012
74311,32.18313592,-93.87928126,-6,30.13013716,78.12780288,6.685584412
74312,32.18085023,-93.75137695,-6,22.67281758,56.36224741,0.726396103
74313,32.17843073,-93.62348082,-6,16.61176714,41.3574506,6.66374675
74314,32.17587744,-93.49559335,-6,8.213921576,22.00517734,6.12374675
74315,32.17319037,-93.36771499,-6,33.3582917,96.36799086,11.42735065
74316,32.17036952,-93.23984622,-6,34.99288198,92.98318955,13.88028571
74317,32.16741491,-93.11198749,-6,34.06769824,85.71993432,3.281025971
74318,32.16432656,-92.98413927,-6,26.19535452,68.51341193,7.639402589
74319,32.16110447,-92.85630202,-6,21.40728354,54.42295576,15.10410388
74320,32.15774866,-92.72847621,-6,0.0162,0.038317585,2.672863633
74323,32.14687908,-92.34507204,-6,25.91253875,61.76673973,17.54470129
74324,32.14298854,-92.21729661,-6,14.62060778,35.09848486,5.331837662
74328,32.12609017,-91.70633699,-6,0.06455701,0.151764223,1.244558441
74329,32.1215316,-91.57863492,-6,0.779679012,1.835399226,12.70763635
74568,31.34789894,-109.508968,-7,0.361296016,1.055794538,4.913818177
74672,32.10193234,-96.30998133,-6,9.824139185,23.47366471,3.147350647
74673,32.10218988,-96.18218245,-6,29.1681,72.77102641,1.123675324
74674,32.10231367,-96.0543829,-6,13.93649099,35.14037181,6.353818177
74675,32.10230371,-95.92658316,-6,21.01694502,51.63306724,1.139116882
74676,32.10216,-95.79878369,-6,5.82487196,13.8429909,0.434558441
74678,32.10147133,-95.54318737,-6,3.834215881,9.003229063,1.769116882
74679,32.10092637,-95.41539149,-6,14.63577253,35.47164154,1.694558441
74680,32.10024766,-95.28759774,-6,21.14403354,50.81968128,0.18
74681,32.09943522,-95.15980659,-6,18.7239252,44.56282358,3.590954544
74682,32.09848903,-95.03201847,-6,24.95511914,59.63428275,13.22205194
74683,32.09740911,-94.90423387,-6,24.37579116,60.62034324,16.26021428
74684,32.09619546,-94.77645325,-6,15.78645011,42.10136429,5.767493501
74685,32.09484808,-94.64867707,-6,24.56109053,68.58349624,2.017279221
74686,32.09336698,-94.52090575,-6,30.21880605,83.75710165,0.344558441
74687,32.09175218,-94.39313983,-6,19.28340857,52.53054693,6.871980515
74688,32.09000366,-94.26537978,-6,22.17334263,60.13269133,4.295512986
74689,32.08812145,-94.13762603,-6,28.84430764,76.16780448,19.11417531
74690,32.08610554,-94.00987904,-6,30.25035967,78.8074236,9.016538957
74691,32.08395596,-93.88213928,-6,25.84931484,65.69782946,13.91866233
74692,32.0816727,-93.75440722,-6,32.27839915,79.43255251,10.65417531
74693,32.07925578,-93.62668331,-6,24.52387522,61.82024935,1.371837662
74694,32.07670521,-93.49896801,-6,12.63619775,34.98336282,2.811837662
74695,32.074021,-93.3712618,-6,28.03024775,80.31387097,1.303675324
74696,32.07120316,-93.24356513,-6,46.00462632,122.7418997,5.401097398
74697,32.0682517,-93.11587846,-6,29.95081985,77.26682899,1.986396103
74698,32.06516663,-92.98820227,-6,31.34838625,82.69876233,13.20661038
74699,32.06194798,-92.860537,-6,3.623661118,9.130796557,20.33205194
74700,32.05859574,-92.73288312,-6,0.293436021,0.694059027,8.886610383
74705,32.03983143,-92.09480072,-6,9.212067114,21.96928867,5.819116882
74706,32.03567805,-91.96722486,-6,2.700782941,6.414916472,14.69403246
74709,32.0224172,-91.58458682,-6,0.569312979,1.338734196,11.05830519
74958,31.38399421,-108.2381273,-7,19.01138423,45.27170902,75.10011686
75052,32.00270514,-96.30956401,-6,3.667976779,8.681662408,5.363818177
75053,32.00296241,-96.18193718,-6,11.11914844,27.71668652,6.645655839
75054,32.00308607,-96.05430969,-6,11.70751476,29.35916883,3.854558441
75055,32.00307612,-95.926682,-6,26.38619099,64.52347034,15.26866233
75056,32.00293256,-95.79905459,-6,2.521304956,6.00721207,2.269188309
75059,32.00170024,-95.41617853,-6,12.12736509,29.124269,0.09
75060,32.00102225,-95.28855681,-6,13.38612209,31.65966612,1.033675324
75061,32.00021067,-95.16093769,-6,5.369084802,12.63133375,1.927279221
75062,31.99926549,-95.03332158,-6,9.612008569,22.77548397,4.128305192
75063,31.99818671,-94.90570897,-6,27.6453356,68.03673865,7.40668181
75064,31.99697435,-94.77810033,-6,24.60420088,66.13991577,2.989188309
75065,31.99562841,-94.65049611,-6,26.08629126,75.54716587,2.815584412
75066,31.99414889,-94.52289673,-6,34.470871,98.89555495,10.31381818
75067,31.99253579,-94.39530274,-6,32.15038513,87.97597303,16.79226622
75068,31.99078913,-94.26771458,-6,39.248902,104.8586807,2.43374675
75069,31.98890892,-94.1401327,-6,23.20378088,60.41137843,10.73558441
75070,31.98689516,-94.01255756,-6,10.78746372,27.99057781,1.213675324
75071,31.98474786,-93.88498962,-6,25.54841646,65.43945646,10.7238896
75072,31.98246702,-93.75742933,-6,40.61699912,102.6700947,9.110285707
75073,31.98005267,-93.62987717,-6,39.48406699,102.7533856,6.27021428
75074,31.97750481,-93.5023336,-6,24.30852319,67.59303474,3.079188309
75075,31.97482344,-93.37479906,-6,5.681060376,16.17668175,7.017350647
75076,31.97200859,-93.24727404,-6,23.64909302,64.69780229,5.779188309
75077,31.96906026,-93.11975897,-6,26.8433822,71.32443624,2.157350647
75078,31.96597847,-92.99225433,-6,35.86550273,92.60987638,19.14661038
75079,31.96276323,-92.86476058,-6,9.885276782,24.51762426,14.29145453
75083,31.94856804,-92.3549036,-6,29.07124211,69.88441169,3.246396103
75084,31.94468577,-92.22747116,-6,23.06177183,55.94672302,2.914629868
